0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,0.000200,-0.000450,0.000050,0.599960,2.699595,2.249063
0.020000,0.000800,-0.001799,0.000200,1.199680,5.396761,4.492504
0.030000,0.001799,-0.004047,0.000450,1.798920,8.089069,6.724716
0.040000,0.003198,-0.007191,0.000800,2.397441,10.774099,8.940120
0.050000,0.004996,-0.011228,0.001250,2.995002,13.449432,11.133178
0.060000,0.007191,-0.016155,0.001799,3.591366,16.112662,13.298409
0.070000,0.009784,-0.021967,0.002449,4.186293,18.761391,15.430401
0.080000,0.012772,-0.028660,0.003198,4.779546,21.393236,17.523825
0.090000,0.016156,-0.036226,0.004047,5.370887,24.005829,19.573449
0.100000,0.019933,-0.044660,0.004996,5.960080,26.596819,21.574149
0.110000,0.024102,-0.053954,0.006044,6.546889,29.163873,23.520925
0.120000,0.028661,-0.064098,0.007191,7.131079,31.704681,25.408911
0.130000,0.033609,-0.075085,0.008438,7.712417,34.216957,27.233388
0.140000,0.038943,-0.086905,0.009784,8.290669,36.698441,28.989796
0.150000,0.044662,-0.099545,0.011229,8.865606,39.146898,30.673744
0.160000,0.050763,-0.112997,0.012773,9.436997,41.560126,32.281024
0.170000,0.057243,-0.127246,0.014415,10.004613,43.935952,33.807618
0.180000,0.064101,-0.142281,0.016156,10.568227,46.272239,35.249711
0.190000,0.071333,-0.158087,0.017996,11.127614,48.566884,36.603698
0.200000,0.078936,-0.174651,0.019933,11.682550,50.817823,37.866194
0.210000,0.086908,-0.191958,0.021969,12.232814,53.023028,39.034045
0.220000,0.095245,-0.209992,0.024102,12.778184,55.180517,40.104331
0.230000,0.103944,-0.228737,0.026333,13.318443,57.288346,41.074377
0.240000,0.113001,-0.248176,0.028662,13.853375,59.344620,41.941759
0.250000,0.122413,-0.268291,0.031087,14.382766,61.347488,42.704308
0.260000,0.132176,-0.289065,0.033610,14.906404,63.295148,43.360118
0.270000,0.142287,-0.310478,0.036229,15.424080,65.185846,43.907551
0.280000,0.152740,-0.332512,0.038944,15.935586,67.017881,44.345238
0.290000,0.163532,-0.355147,0.041756,16.440718,68.789604,44.672085
0.300000,0.174659,-0.378362,0.044663,16.939274,70.499422,44.887274
0.310000,0.186115,-0.402136,0.047666,17.431055,72.145795,44.990269
0.320000,0.197898,-0.426448,0.050764,17.915863,73.727241,44.980812
0.330000,0.210001,-0.451276,0.053957,18.393506,75.242338,44.858926
0.340000,0.222420,-0.476598,0.057245,18.863791,76.689722,44.624916
